,index,state,year,V_actual,V_clearance_actual,ASS_actual,ASS_clearance_actual,BUR_actual,BUR_clearance_actual,LAR_actual,LAR_clearance_actual,MVT_actual,MVT_clearance_actual,HOM_actual,HOM_clearance_actual,RPE_actual,RPE_clearance_actual,ROB_actual,ROB_clearance_actual,ARS_actual,ARS_clearance_actual,P_actual,P_clearance_actual,V_rate,V_clearance_rate,population,participated_population,ASS_rate,ASS_clearance_rate,BUR_rate,BUR_clearance_rate,LAR_rate,LAR_clearance_rate,MVT_rate,MVT_clearance_rate,HOM_rate,HOM_clearance_rate,RPE_rate,RPE_clearance_rate,ROB_rate,ROB_clearance_rate,ARS_rate,ARS_clearance_rate,P_rate,P_clearance_rate,Unnamed: 0,married_last_year,marriage_rate_per_1000,divorced_last_year,divorce_rate_per_1000,population_over_15
44,154,Arkansas,2016,15899.0,6641.0,11551.0,5332.0,22855.0,2180.0,63862.0,11751.0,6961.0,794.0,210.0,133.0,2067.0,611.0,2071.0,565.0,541.0,55.0,94219.0,14780.0,44.94,18.765833333333333,2988248.0,2948785.4166666665,32.651666666666664,15.068333333333333,64.58666666666666,6.16,180.48666666666668,33.20083333333333,19.67833333333333,2.2441666666666666,0.5933333333333334,0.375,5.8425,1.7266666666666666,5.854166666666667,1.5958333333333332,1.5308333333333335,0.15666666666666668,266.28416666666664,41.762499999999996,291,51744,21.55184621818079,29244.0,12.18039175178724,2400908
45,155,Arkansas,2017,16360.0,6616.0,12126.0,5377.0,21459.0,2209.0,61611.0,9962.0,7002.0,902.0,251.0,143.0,2136.0,571.0,1847.0,525.0,541.0,52.0,90613.0,13125.0,46.56916666666667,18.834166666666665,3004279.0,2927996.6666666665,34.52333333333333,15.3075,61.0625,6.2875000000000005,175.37750000000003,28.359166666666667,19.934166666666666,2.5658333333333334,0.715,0.4075,6.077500000000001,1.625,5.255833333333333,1.495,1.5408333333333335,0.1475,257.91749999999996,37.365,343,53195,21.999140629490967,29908.0,12.36864927054828,2418049
46,156,Arkansas,2018,16616.0,7054.0,12464.0,5846.0,19077.0,2062.0,61107.0,11264.0,7167.0,931.0,230.0,136.0,2344.0,572.0,1578.0,500.0,530.0,92.0,87881.0,14349.0,47.45916666666667,20.15,3013825.0,2917804.0,35.600833333333334,16.7,54.48666666666667,5.889166666666667,174.52666666666667,32.166666666666664,20.468333333333334,2.66,0.6566666666666666,0.38833333333333336,6.695,1.6316666666666666,4.508333333333334,1.4266666666666667,1.5141666666666664,0.2625,250.99666666666667,40.97833333333333,395,45129,18.57383685611604,28785.0,11.847102614799804,2429708
47,157,Arkansas,2019,17228.0,7371.0,13047.0,6114.0,17305.0,2068.0,59209.0,11137.0,7242.0,898.0,235.0,164.0,2447.0,620.0,1499.0,473.0,437.0,73.0,84193.0,14176.0,49.568333333333335,21.206666666666667,3017804.0,2896645.3333333335,37.5425,17.591666666666665,49.784166666666664,5.950833333333333,170.34833333333333,32.03333333333333,20.837500000000002,2.5816666666666666,0.6749999999999999,0.47,7.039166666666667,1.7816666666666665,4.3116666666666665,1.3583333333333334,1.2591666666666665,0.2091666666666667,242.22833333333332,40.77583333333333,463,42999,17.623898890570256,24947.0,10.224968153283942,2439812
48,159,Arkansas,2021,20883.0,8200.0,16863.0,7083.0,14380.0,1792.0,52615.0,7192.0,8350.0,947.0,327.0,170.0,2418.0,597.0,1275.0,350.0,565.0,80.0,75910.0,10011.0,59.285833333333336,23.27916666666667,3025891.0,2935509.0833333335,47.873333333333335,20.108333333333334,40.82,5.0874999999999995,149.35583333333332,20.415833333333335,23.7025,2.688333333333333,0.9275000000000001,0.4825,6.864166666666667,1.695,3.6191666666666666,0.9941666666666666,1.6033333333333335,0.2275,215.48416666666665,28.415833333333335,471,50667,20.720953572009883,27636.0,11.30211524100628,2445206
49,160,Arkansas,2022,19782.0,7999.0,15829.0,6909.0,14101.0,1666.0,52947.0,7914.0,7653.0,880.0,313.0,173.0,2429.0,610.0,1211.0,307.0,500.0,92.0,75201.0,10552.0,54.96083333333333,22.224166666666665,3045637.0,2999305.4166666665,43.97833333333333,19.1975,39.17916666666667,4.628333333333333,147.10999999999999,21.99,21.263333333333332,2.4458333333333333,0.87,0.48,6.7491666666666665,1.695833333333333,3.3641666666666663,0.8533333333333334,1.39,0.25666666666666665,208.93999999999997,29.31833333333333,523,48260,19.53031731707021,28437.0,11.508156517727423,2471030
50,161,Arkansas,2023,18874.0,7982.0,15130.0,6901.0,12417.0,1719.0,48902.0,7894.0,6629.0,796.0,291.0,173.0,2295.0,602.0,1158.0,306.0,384.0,57.0,68332.0,10466.0,52.461666666666666,22.1875,3067732.0,2997960.75,42.056666666666665,19.1825,34.51416666666667,4.7775,135.93083333333334,21.944999999999997,18.426666666666666,2.2125,0.8091666666666666,0.48,6.38,1.6741666666666666,3.2191666666666667,0.8508333333333334,1.0658333333333332,0.15833333333333335,189.9375,29.0925,575,40155,16.08430571516579,21245.0,8.509801392571218,2496533
51,162,Arkansas,2024,17871.0,7889.0,14223.0,6802.0,10949.0,1519.0,43200.0,7399.0,5455.0,667.0,232.0,131.0,2218.0,594.0,1198.0,362.0,337.0,65.0,59941.0,9650.0,49.03,21.641666666666666,3088354.0,3037358.9166666665,39.0225,18.660833333333333,30.040833333333335,4.1674999999999995,118.52499999999999,20.299166666666668,14.964999999999998,1.8291666666666666,0.6383333333333333,0.36000000000000004,6.085,1.6291666666666667,3.2841666666666662,0.9941666666666666,0.9241666666666667,0.17666666666666667,164.45833333333334,26.474166666666665,627,46061,18.29977123796099,20188.0,8.020576664682844,2517026
52,190,California,2011,154868.0,67634.0,91149.0,48481.0,229955.0,29159.0,596606.0,95421.0,146772.0,10432.0,1792.0,1109.0,7659.0,3164.0,54268.0,14880.0,7200.0,995.0,980533.0,136007.0,34.303333333333335,14.979999999999999,37691912.0,37620976.5,20.19,10.738333333333332,50.93333333333334,6.456666666666667,132.15,21.136666666666667,32.51,2.3116666666666665,0.39666666666666667,0.24583333333333335,1.6966666666666665,0.7008333333333333,12.020833333333334,3.296666666666667,1.595,0.22,217.1875,30.125833333333333,4,489201,16.272857879895778,239728.0,7.9743493448125715,30062390
53,191,California,2012,160884.0,70211.0,94667.0,50339.0,245645.0,30399.0,634798.0,95606.0,168542.0,12329.0,1884.0,1118.0,7834.0,3364.0,56499.0,15390.0,7411.0,1123.0,1056396.0,139457.0,35.26,15.386666666666668,38041430.0,38024318.0,20.746666666666666,11.030833333333334,53.83583333333333,6.661666666666666,139.12083333333334,20.9525,36.9375,2.7016666666666667,0.4116666666666667,0.24416666666666667,1.7175,0.7374999999999999,12.381666666666668,3.3725,1.6233333333333333,0.24666666666666667,231.5175,30.563333333333333,56,488044,16.04562860151611,233747.0,7.684998788466995,30416010
54,192,California,2013,151851.0,69312.0,89010.0,49632.0,232009.0,30008.0,621430.0,94181.0,165262.0,13064.0,1746.0,1147.0,7463.0,3114.0,53632.0,15419.0,7458.0,1201.0,1026159.0,138454.0,33.0175,15.071666666666667,38332521.0,38324460.0,19.354166666666668,10.791666666666666,50.44916666666666,6.525833333333334,135.12416666666667,20.480833333333333,35.935833333333335,2.839166666666667,0.37916666666666665,0.25,1.6224999999999998,0.6766666666666666,11.663333333333334,3.3533333333333335,1.62,0.2608333333333333,223.13,30.105,136,517421,16.83608797517393,236582.0,7.698016441819327,30732852
55,193,California,2014,151562.0,71536.0,91790.0,51565.0,202632.0,28832.0,592565.0,93965.0,151826.0,12351.0,1700.0,1092.0,9399.0,3923.0,48673.0,14956.0,7147.0,1242.0,954170.0,136390.0,32.55583333333333,15.365833333333333,38802500.0,38795537.0,19.715,11.075833333333334,43.524166666666666,6.194166666666667,127.28416666666668,20.1825,32.611666666666665,2.655,0.3658333333333333,0.23416666666666666,2.02,0.8424999999999999,10.455833333333333,3.214166666666667,1.5350000000000001,0.26666666666666666,204.95749999999998,29.2975,160,551267,17.66534671207485,216472.0,6.936843550323648,31206124
56,194,California,2015,166691.0,76429.0,99231.0,53695.0,197234.0,21546.0,655952.0,92864.0,170819.0,14314.0,1861.0,1145.0,12794.0,5304.0,52805.0,16285.0,7380.0,1306.0,1031385.0,130030.0,35.51333333333333,16.283333333333335,39144818.0,39113367.666666664,21.142500000000002,11.440833333333332,42.0225,4.59,139.75333333333333,19.785,36.395833333333336,3.0508333333333333,0.39749999999999996,0.24250000000000002,2.7266666666666666,1.1300000000000001,11.250833333333333,3.4691666666666663,1.5708333333333335,0.2783333333333333,219.74166666666667,27.7025,240,556876,17.635639397860576,205522.0,6.508651621415003,31576740
57,195,California,2016,174736.0,78021.0,104337.0,54804.0,188195.0,20170.0,636677.0,79746.0,176706.0,14943.0,1930.0,1140.0,13695.0,5585.0,54774.0,16492.0,7766.0,1323.0,1009344.0,116182.0,37.115833333333335,16.571666666666665,39250017.0,39231629.333333336,22.162499999999998,11.64,39.975833333333334,4.284166666666667,135.23833333333334,16.94,37.534166666666664,3.1750000000000003,0.4091666666666667,0.24250000000000002,2.91,1.1866666666666668,11.635833333333332,3.5033333333333334,1.6491666666666667,0.2816666666666667,214.3983333333333,24.6775,292,550734,17.375222481083487,219719.0,6.931960816512477,31696515
58,196,California,2017,178573.0,80138.0,105408.0,56240.0,176666.0,18884.0,641961.0,69723.0,168369.0,15375.0,1830.0,1145.0,14724.0,5427.0,56611.0,17326.0,8648.0,1623.0,995644.0,105605.0,37.645833333333336,16.894166666666667,39536653.0,39529144.0,22.2225,11.8575,37.24333333333333,3.981666666666667,135.335,14.698333333333332,35.49333333333333,3.2416666666666667,0.385,0.24250000000000002,3.1041666666666665,1.1425,11.934166666666668,3.651666666666667,1.8224999999999998,0.3416666666666666,209.89583333333334,22.264166666666668,344,535884,16.741218181636988,209426.0,6.542547191010569,32009857
59,197,California,2018,176944.0,79721.0,105382.0,56514.0,164591.0,18083.0,621520.0,65333.0,155204.0,14643.0,1739.0,1116.0,15502.0,5330.0,54321.0,16761.0,8524.0,1682.0,949839.0,99741.0,37.28333333333333,16.798333333333332,39557045.0,39549496.0,22.205,11.909166666666666,34.681666666666665,3.8091666666666666,130.95833333333334,13.766666666666666,32.7025,3.0841666666666665,0.3666666666666667,0.23583333333333334,3.266666666666667,1.1216666666666668,11.445833333333333,3.5316666666666667,1.7966666666666666,0.3541666666666667,200.13833333333332,21.015833333333333,396,524535,16.349026333173356,206449.0,6.434728163911476,32083562
60,198,California,2019,173298.0,79127.0,104846.0,56357.0,151664.0,17762.0,623201.0,65354.0,140783.0,14650.0,1679.0,1084.0,14720.0,5284.0,52053.0,16402.0,8267.0,1685.0,923915.0,99451.0,36.72166666666667,16.765,39512223.0,39325070.666666664,22.215833333333332,11.940833333333332,32.137499999999996,3.7616666666666667,132.06666666666666,13.847499999999998,29.834999999999997,3.1041666666666665,0.355,0.23083333333333333,3.1183333333333336,1.1199999999999999,11.031666666666666,3.475,1.7516666666666667,0.3575,195.79,21.069166666666668,464,511507,15.922837026592362,195500.0,6.0857713358738135,32124112
61,200,California,2021,36424.0,10936.0,26242.0,8806.0,26037.0,2067.0,100596.0,5385.0,31842.0,1985.0,392.0,181.0,3059.0,376.0,6731.0,1573.0,1407.0,328.0,159882.0,9765.0,29.951666666666668,8.878333333333332,39237836.0,10102570.666666666,21.604166666666668,7.159166666666667,21.19,1.6725,81.46166666666666,4.301666666666667,25.77,1.6066666666666667,0.32583333333333336,0.14583333333333334,2.5158333333333336,0.29750000000000004,5.508333333333333,1.2750000000000001,1.1566666666666667,0.26916666666666667,129.58083333333335,7.848333333333334,472,441462,13.786536255731,178497.0,5.57433111352555,32021241
62,201,California,2022,193779.0,79077.0,128680.0,60324.0,144489.0,14440.0,582335.0,38119.0,183772.0,13136.0,2233.0,1305.0,14946.0,4027.0,47920.0,13421.0,9727.0,2305.0,920323.0,68000.0,41.88916666666667,17.095,39029342.0,38549309.75,27.815833333333334,13.041666666666666,31.233333333333334,3.1225,125.88166666666666,8.239166666666666,39.723333333333336,2.839166666666667,0.48416666666666663,0.28250000000000003,3.231666666666667,0.87,10.360833333333334,2.9008333333333334,2.1025,0.4991666666666667,198.9425,14.699166666666668,524,524999,16.367679003825618,179771.0,5.604646908273606,32075348
63,202,California,2023,201266.0,79871.0,135180.0,60941.0,134046.0,13232.0,567413.0,45748.0,198262.0,11189.0,1914.0,1187.0,14712.0,3769.0,49460.0,13974.0,7014.0,1989.0,906735.0,72158.0,43.86666666666667,17.412499999999998,38965193.0,38219649.333333336,29.458333333333332,13.285000000000002,29.2225,2.8866666666666667,123.72166666666668,9.966666666666667,43.19916666666666,2.4391666666666665,0.4175,0.25833333333333336,3.2091666666666665,0.8216666666666667,10.780000000000001,3.044166666666667,1.5316666666666665,0.43583333333333335,197.67416666666668,15.722500000000002,576,522422,16.27488493807564,189592.0,5.906313258591019,32099889
64,203,California,2024,187813.0,80595.0,126196.0,62063.0,120790.0,12409.0,500652.0,56559.0,153024.0,9284.0,1664.0,1053.0,14237.0,3594.0,45716.0,13885.0,7689.0,2412.0,782155.0,80664.0,39.85666666666666,17.1025,39431263.0,39270034.833333336,26.781666666666666,13.170833333333334,25.632499999999997,2.6333333333333333,106.24083333333333,12.0025,32.473333333333336,1.9691666666666665,0.35333333333333333,0.22416666666666665,3.02,0.7633333333333333,9.700833333333334,2.9458333333333333,1.6308333333333334,0.5125000000000001,165.97916666666666,17.1175,628,519421,15.938097385999956,192400.0,5.9036695417905545,32589900
65,231,Colorado,2011,15911.0,8354.0,10213.0,6375.0,25422.0,2827.0,94816.0,19365.0,10923.0,1267.0,154.0,113.0,2257.0,877.0,3287.0,989.0,1061.0,255.0,132222.0,23714.0,26.477500000000003,13.902500000000002,5116796.0,5006957.0,16.995,10.609166666666667,42.305,4.704166666666667,157.79666666666665,32.233333333333334,18.18166666666667,2.1091666666666664,0.25666666666666665,0.18833333333333335,3.7558333333333334,1.46,5.469166666666666,1.6458333333333333,1.765,0.425,220.04833333333332,39.47166666666667,5,86197,21.089725961035008,44916.0,10.98954872287723,4087156
66,232,Colorado,2012,15748.0,7831.0,10116.0,6121.0,25651.0,2573.0,98744.0,19676.0,11939.0,1297.0,163.0,119.0,2100.0,697.0,3369.0,894.0,928.0,241.0,137262.0,23787.0,25.730833333333333,12.795,5187582.0,5100259.75,16.529999999999998,10.000833333333334,41.91,4.203333333333333,161.3375,32.145833333333336,19.5075,2.12,0.26666666666666666,0.19666666666666666,3.4308333333333336,1.1375,5.504166666666666,1.4608333333333334,1.5166666666666666,0.3933333333333333,224.26916666666668,38.86333333333334,57,88505,21.314220815375812,49465.0,11.912410966979996,4152392
67,233,Colorado,2013,15887.0,8146.0,9691.0,6155.0,24736.0,2712.0,101016.0,23140.0,12390.0,1668.0,172.0,112.0,2902.0,970.0,3122.0,909.0,852.0,212.0,138994.0,27732.0,25.6125,13.135,5268367.0,5169014.75,15.625833333333333,9.923333333333334,39.876666666666665,4.3725,162.84416666666667,37.31166666666667,19.9725,2.689166666666667,0.2758333333333333,0.18166666666666667,4.6775,1.5633333333333335,5.031666666666666,1.4666666666666668,1.3733333333333333,0.3416666666666666,224.06833333333336,44.715,137,92616,21.92262272358337,46730.0,11.061200655103336,4224677
68,234,Colorado,2014,16295.0,8175.0,10081.0,6224.0,23134.0,2997.0,98254.0,26142.0,12471.0,1836.0,148.0,101.0,3045.0,996.0,3021.0,854.0,946.0,234.0,134805.0,31209.0,25.860833333333332,12.973333333333334,5355866.0,5250780.416666667,15.9975,9.879166666666666,36.714999999999996,4.757499999999999,155.93083333333334,41.487500000000004,19.793333333333333,2.9141666666666666,0.23583333333333334,0.16,4.8325000000000005,1.58,4.795,1.3558333333333332,1.5016666666666667,0.37000000000000005,213.9416666666667,49.530833333333334,161,92847,21.54572168432885,43697.0,10.140159622175384,4309301
69,235,Colorado,2015,17280.0,8267.0,10487.0,6153.0,23369.0,2775.0,102527.0,25983.0,15969.0,2209.0,173.0,101.0,3315.0,1025.0,3305.0,988.0,872.0,228.0,142737.0,31195.0,26.573333333333334,12.714166666666666,5456574.0,5419411.5,16.128333333333334,9.461666666666666,35.939166666666665,4.2675,157.675,39.95583333333334,24.563333333333333,3.3983333333333334,0.2658333333333333,0.155,5.098333333333334,1.5766666666666669,5.085,1.5199999999999998,1.3416666666666668,0.35083333333333333,219.5175,47.971666666666664,241,88204,20.018519695332856,37328.0,8.471852786578667,4406120
70,236,Colorado,2016,18894.0,9068.0,11595.0,6904.0,23548.0,3022.0,107057.0,24825.0,19487.0,2817.0,188.0,139.0,3600.0,1015.0,3511.0,1010.0,940.0,283.0,151032.0,30947.0,28.705,13.776666666666666,5540545.0,5485247.0,17.615,10.489166666666668,35.775,4.591666666666667,162.65416666666667,37.71,29.611666666666665,4.280833333333333,0.2866666666666667,0.21083333333333334,5.47,1.5424999999999998,5.3325000000000005,1.535,1.4275,0.43083333333333335,229.47,47.012499999999996,293,103575,23.06498011167392,37798.0,8.417186756080625,4490574
71,237,Colorado,2017,20876.0,10073.0,12652.0,7537.0,22599.0,2981.0,105485.0,22114.0,21766.0,2966.0,224.0,161.0,4190.0,1164.0,3810.0,1211.0,1052.0,338.0,150902.0,28399.0,31.2625,15.084166666666667,5607154.0,5564751.25,18.9475,11.288333333333334,33.844166666666666,4.464166666666666,157.97166666666666,33.1175,32.59916666666667,4.44,0.3358333333333334,0.24083333333333334,6.2749999999999995,1.7425,5.7075,1.8133333333333332,1.5758333333333334,0.505,225.99333333333334,42.52916666666667,345,101085,22.17469274937892,41801.0,9.16975151225986,4558575
72,238,Colorado,2018,23042.0,11525.0,14422.0,8765.0,21606.0,2913.0,109238.0,21430.0,21924.0,2849.0,217.0,175.0,4610.0,1322.0,3793.0,1263.0,993.0,277.0,153761.0,27469.0,34.11833333333333,17.065833333333334,5695564.0,5627834.083333333,21.356666666666666,12.978333333333333,31.992500000000003,4.314166666666667,161.75583333333336,31.7325,32.4625,4.218333333333334,0.32,0.25833333333333336,6.824166666666667,1.9566666666666668,5.6175,1.8708333333333333,1.4708333333333332,0.41083333333333333,227.67999999999998,40.67416666666667,397,88528,19.065988806958583,41453.0,8.927598432302258,4643242
73,239,Colorado,2019,22280.0,11316.0,14050.0,8586.0,20100.0,3154.0,107688.0,21887.0,21680.0,2994.0,232.0,163.0,4272.0,1255.0,3726.0,1312.0,903.0,265.0,150371.0,28300.0,32.58416666666667,16.55,5758736.0,5697810.5,20.548333333333336,12.556666666666667,29.396666666666665,4.610833333333333,157.5,32.00833333333333,31.709166666666665,4.38,0.33916666666666667,0.23750000000000002,6.2475,1.835,5.45,1.9183333333333332,1.32,0.3875,219.92499999999998,41.39,465,99181,21.009318316136422,33383.0,7.071455957769959,4720810
74,241,Colorado,2021,28113.0,12354.0,19010.0,9512.0,24397.0,3215.0,117049.0,13428.0,41304.0,3955.0,370.0,232.0,4394.0,1182.0,4339.0,1428.0,1366.0,375.0,184116.0,20973.0,40.51166666666666,17.801666666666666,5812069.0,5782990.916666667,27.393333333333334,13.705833333333333,35.156666666666666,4.6325,168.67499999999998,19.349999999999998,59.524166666666666,5.698333333333333,0.5333333333333333,0.33416666666666667,6.3308333333333335,1.705,6.254166666666666,2.0591666666666666,1.9683333333333335,0.54,265.325,30.221666666666664,473,95036,19.82521203898288,36036.0,7.517375952657804,4793694
75,242,Colorado,2022,29641.0,13476.0,20896.0,10636.0,23344.0,3162.0,116320.0,13454.0,46289.0,4064.0,392.0,320.0,3911.0,1199.0,4442.0,1321.0,1403.0,396.0,187356.0,21076.0,42.638333333333335,19.386666666666667,5839926.0,5793675.75,30.0625,15.3025,33.58083333333334,4.548333333333333,167.30833333333334,19.354166666666668,66.57083333333334,5.844166666666666,0.5641666666666666,0.45999999999999996,5.626666666666666,1.7249999999999999,6.3875,1.9000000000000001,2.018333333333333,0.5708333333333333,269.4791666666667,30.316666666666666,525,102183,21.07077556035008,38077.0,7.851716244497127,4849513
76,243,Colorado,2023,28677.0,13482.0,20796.0,10950.0,21389.0,3296.0,111783.0,15193.0,38823.0,3422.0,322.0,254.0,3690.0,1035.0,3869.0,1243.0,1259.0,363.0,173254.0,22274.0,41.0825,19.313333333333333,5877610.0,5816572.416666667,29.7925,15.685833333333333,30.641666666666666,4.720833333333333,160.1425,21.769166666666667,55.61666666666667,4.901666666666666,0.45999999999999996,0.36333333333333334,5.285,1.4833333333333334,5.5425,1.7816666666666665,1.8041666666666665,0.5208333333333334,248.20583333333332,31.91333333333333,577,102064,20.8593741697248,36922.0,7.545949728548551,4892956
77,244,Colorado,2024,28591.0,13444.0,20954.0,11128.0,20764.0,3442.0,105762.0,17673.0,29278.0,2910.0,266.0,207.0,3601.0,905.0,3770.0,1204.0,1201.0,402.0,157005.0,24427.0,40.43833333333333,19.015833333333333,5957493.0,5891315.916666667,29.6375,15.738333333333335,29.374166666666667,4.869166666666667,149.61333333333334,24.999166666666667,41.405833333333334,4.115833333333334,0.3766666666666667,0.29333333333333333,5.094166666666666,1.2808333333333333,5.3325000000000005,1.7025,1.7,0.5683333333333334,222.0925,34.55416666666667,629,104078,20.92098317645645,38984.0,7.8362728737194995,4974814
